企业代号,企业名称,"('金额', 'count')_x","('金额', 'mean')_x","('金额', 'std')_x","('金额', 'min')_x","('金额', '25%')_x","('金额', '50%')_x","('金额', '75%')_x","('金额', 'max')_x","('税额', 'count')_x","('税额', 'mean')_x","('税额', 'std')_x","('税额', 'min')_x","('税额', '25%')_x","('税额', '50%')_x","('税额', '75%')_x","('税额', 'max')_x","('价税合计', 'count')_x","('价税合计', 'mean')_x","('价税合计', 'std')_x","('价税合计', 'min')_x","('价税合计', '25%')_x","('价税合计', '50%')_x","('价税合计', '75%')_x","('价税合计', 'max')_x","('发票状态', 'count')_x","('发票状态', 'unique')_x","('发票状态', 'top')_x","('发票状态', 'freq')_x","('金额', 'count')","('金额', 'mean')","('金额', 'std')","('金额', 'min')","('金额', '25%')","('金额', '50%')","('金额', '75%')","('金额', 'max')","('税额', 'count')","('税额', 'mean')","('税额', 'std')","('税额', 'min')","('税额', '25%')","('税额', '50%')","('税额', '75%')","('税额', 'max')","('价税合计', 'count')","('价税合计', 'mean')","('价税合计', 'std')","('价税合计', 'min')","('价税合计', '25%')","('价税合计', '50%')","('价税合计', '75%')","('价税合计', 'max')","('发票状态', 'count')","('发票状态', 'unique')","('发票状态', 'top')","('发票状态', 'freq')"
E248,***智能科技有限公司,1511.0,9946.041317008583,35159.083941415265,-128417.95,292.04,1206.79,9708.74,685000.0,1511.0,905.9703573792189,4163.769846807317,-21831.05,25.31,82.76,298.19,109600.0,1511.0,10852.011674387819,38789.081315091375,-150249.0,320.0,1243.0,10080.0,794600.0,1511,2,有效发票,1466,405.0,58992.98456790135,39227.844164919996,-97087.38,17924.53,81218.87,91743.12,99999.09,405.0,4244.258172839496,3621.6338253858353,-2912.62,1132.08,2912.62,9090.91,10900.9,405.0,63237.24274074074,41970.52205503923,-100000.0,19000.0,86092.0,100000.0,110000.0,405,2,有效发票,353
E249,***建筑工程有限公司,719.0,52910.520556328236,138320.08626947438,-26637.93,369.81,1379.3,96990.29,961165.05,719.0,1992.6134492350443,4623.593880102583,-4262.07,36.82,151.73,2912.62,28834.95,719.0,54903.13400556325,142537.47254255862,-30900.0,400.01,1590.0,99900.0,990000.0,719,2,有效发票,620,472.0,110184.32027542463,112170.60181298974,13970.68,97087.38,97087.38,97087.38,970873.79,472.0,3839.2627966102114,3773.5835778677597,419.12,2912.62,2912.62,2972.315,29126.21,472.0,114023.58307203389,115454.7506090343,14389.8,100000.0,100000.0,100000.0,1000000.0,472,2,有效发票,470
E250,***塑料厂,439.0,20659.487835990873,48684.285407709176,-16887.01,230.09,650.49,16887.01,698865.09,439.0,2288.5799088838266,7169.155730425745,-2701.92,17.275,56.95,2108.675,118807.06,439.0,22948.06774487471,55260.37216268128,-19588.93,255.0,678.0,19588.93,817672.15,439,2,有效发票,427,778.0,48820.200385604105,37120.83627698486,-87179.49,19022.865,50892.63,82084.8575,99382.04,778.0,7519.121593830335,5892.039659109171,-14820.51,2869.985,7823.01,12349.4725,16854.7,778.0,56339.32197943442,42932.451665736575,-102000.0,21767.68,58647.0,94600.0,116000.0,778,2,有效发票,660
E251,***医疗器械有限责任公司,1457.0,7090.837865477003,19495.2353899437,-221238.94,176.92,848.11,6922.33,221238.94,1457.0,797.7611187371318,2404.8457002720456,-28761.06,12.97,56.55,505.52,28761.06,1457.0,7888.598984214148,21783.84287437007,-250000.0,200.0,918.0,7480.0,250000.0,1457,2,有效发票,1355,315.0,49538.061936507955,41954.07490527299,-97345.13,10619.47,64911.2,86206.9,99391.15,315.0,6601.081873015873,6036.019133428473,-13793.1,1379.92,8628.32,11792.03,15862.07,315.0,56139.14380952381,47913.986942839394,-110000.0,12000.0,74761.4,100000.0,115000.0,315,2,有效发票,274
E252,***印务有限公司,958.0,29830.465929018752,54435.01455774543,-16545.49,4475.56,9634.32,31583.445,532885.52,958.0,4616.775730688944,8794.653763964305,-2812.73,607.0699999999999,1488.62,4358.97,85261.68,958.0,34447.241659707724,63156.73708552991,-19358.22,5094.975,11092.2,35950.0,618147.2,958,2,有效发票,905,541.0,75261.56048059148,105168.51297061743,-99852.93,51282.05,71551.72,86967.79,952380.95,541.0,10655.367097966724,6606.649611444958,-15976.47,8220.49,11021.89,13948.72,47619.05,541.0,85916.92757855833,110737.84708915796,-115829.4,60000.0,83125.0,100719.79,1000000.0,541,2,有效发票,517
E253,***钢结构工程有限公司,1237.0,15497.463096200465,29104.530137021044,-13867.92,215.52,1724.14,9813.59,184359.11,1237.0,1301.8451738075978,3356.9784696802863,-832.08,27.59,137.93,303.45,29497.47,1237.0,16799.30827000809,31626.86179315438,-14700.0,237.0,1998.0,10150.0,213856.58,1237,2,有效发票,1196,381.0,74598.1746719162,30086.5451987853,-97087.38,54766.99,90909.09,91743.12,136721.36,381.0,5120.235669291324,3253.964920333403,-2912.62,2501.03,4101.64,8256.88,9090.91,381.0,79718.41034120736,32185.011169403195,-100000.0,60000.0,100000.0,100000.0,140823.0,381,2,有效发票,318
E254,***设备安装工程有限公司,237.0,16502.65548523208,71096.12624352661,37.74,129.31,235.34,2806.61,707964.6,237.0,2121.8743881856544,10280.78936796371,1.68,20.69,32.21,168.39,110344.83,237.0,18624.52987341773,81275.07861510217,40.0,150.0,270.76,2975.0,800000.0,237,2,有效发票,236,493.0,80857.02843813405,26392.523704260973,-85042.74,71834.95,97087.38,97087.38,97087.38,493.0,2425.710344827595,1204.1978087642483,-14457.26,2155.05,2912.62,2912.62,14457.26,493.0,83282.73878296146,27350.340791827915,-99500.0,73990.0,100000.0,100000.0,100000.0,493,2,有效发票,456
E255,个体经营E255 ,1377.0,9428.87567901236,46142.16393757196,-99106.52,188.68,437.74,1620.75,868602.82,1377.0,1329.8335584604226,7623.099173327003,-15857.04,9.5,24.99,84.6,147662.48,1377.0,10758.709237472776,53648.77250484643,-114963.56,200.0,470.0,1799.0,1016265.3,1377,2,有效发票,1331,639.0,63536.90998435048,44627.312429015336,-98717.95,26415.120000000003,85377.76,98472.515,99999.99,639.0,10111.503098591544,7141.850123639981,-16782.05,3797.59,12654.87,15999.57,16999.71,639.0,73648.41308294203,51687.28372438256,-115500.0,30410.36,99691.34,114777.8,116998.0,639,2,有效发票,599
E256,***物资有限公司,280.0,38090.96889285714,31402.06114685138,-5825.24,9194.7625,32343.29,63432.2725,99987.18,280.0,6151.37285714286,5194.943178072415,-475.72,1367.9825,5147.625,10274.807499999999,16997.82,280.0,44242.34175000002,36563.962589400144,-6000.0,10659.470000000001,37679.9,72875.825,116985.0,280,2,有效发票,270,919.0,33325.433188248135,29103.16699316231,-27291.48,9219.380000000001,21935.09,55153.85,99845.74,919.0,5240.360163220895,4635.8027193028265,-4366.64,1469.205,3459.57,8640.335,16973.76,919.0,38565.79335146902,33693.02358487939,-31658.12,10707.525,25444.7,63901.375,116819.5,919,2,有效发票,892
E257,***门窗安装有限公司,352.0,45289.060909090906,66494.82455799906,-88495.58,426.1075,9708.74,86206.9,557052.78,352.0,7024.333465909091,10711.460487938664,-11504.42,43.6875,761.005,12654.87,89128.43,352.0,52313.394375000025,77157.20050636775,-100000.0,481.5,10000.0,100000.0,646181.21,352,2,有效发票,337,361.0,75041.09853185574,35961.70212239305,-97087.38,71681.42,86206.9,97087.38,99655.17,361.0,8794.971578947367,5392.901691751599,-6896.55,2912.62,10531.28,13793.1,16273.5,361.0,83836.07011080332,39081.87438057303,-100000.0,79380.0,100000.0,100000.0,115600.0,361,2,有效发票,317
E258,***国际货运有限公司,2318.0,6988.625332182936,18444.79461603675,-41564.5,258.52,865.315,5899.225,274695.0,2318.0,214.32129853321877,744.9635509992925,-1089.77,0.0,28.98,101.9275,9909.91,2318.0,7202.946630716136,18738.058316683233,-41564.5,287.1375,942.4200000000001,6149.5,274695.0,2318,2,有效发票,2233,2495.0,29033.358513026087,34904.39473183967,-99999.0,2882.94,10880.0,49596.05,99999.99,2495.0,1527.4077755511053,3312.9514112728657,-1317.08,0.0,0.0,441.615,9909.91,2495.0,30560.766288577186,37231.88661998278,-99999.0,2945.5,11085.0,50071.9,105332.2,2495,2,有效发票,2380
E259,***文化传媒有限公司,2462.0,8305.810231519055,17405.73540698613,-26497.67,452.0375,3894.58,9523.81,291262.14,2462.0,578.969845653939,1213.5031429270557,-1517.1,34.06,238.1,642.86,14529.91,2462.0,8884.780077173042,18423.804178194336,-27822.55,500.0,4298.0,10000.0,300000.0,2462,2,有效发票,2321,818.0,42277.69111246941,34527.65613084039,-94339.62,15849.06,39622.64,70754.72,99339.62,818.0,2536.6616503667447,2071.6596531333666,-5660.38,950.94,2377.36,4245.28,5960.38,818.0,44814.35276283619,36599.31578397182,-100000.0,16800.0,42000.0,75000.0,105300.0,818,2,有效发票,707
E260,***广告有限公司,1365.0,13662.569267399278,27077.250498318277,-9949.51,249.51,1941.75,9999.14,414741.38,1365.0,1903.8968424908417,4082.4364516670053,-298.49,23.01,143.59,1599.86,66358.62,1365.0,15566.466109890127,31093.4703333354,-10248.0,275.0,2000.0,11616.0,481100.0,1365,2,有效发票,1343,1588.0,15789.59460957176,25271.950804433392,-82151.87,1545.4475,5953.73,16144.585,99618.73,1588.0,2232.011227959696,3675.6027068297903,-11200.0,215.0975,722.995,2245.485,16709.4,1588.0,18021.60583753149,28891.461622468236,-92831.61,1759.6,6818.49,18427.215,115000.0,1588,2,有效发票,1405
E261,***医疗器械有限公司,1386.0,6576.250209235217,19344.235103676056,-2585.35,138.83,300.97,1229.6825,99557.52,1386.0,935.8770923520913,2948.849087059113,-413.65,5.7325,17.985,105.0775,16738.47,1386.0,7512.12730158731,22234.165160975463,-2999.0,149.0,321.0,1353.0,115200.0,1386,2,有效发票,1338,1548.0,11927.95187984495,15152.606550075627,-39658.11,3154.865,6695.4,14610.6175,97787.61,1548.0,1799.2915633075027,2325.477384602012,-6741.89,469.38,987.59,2220.3525,15558.62,1548.0,13727.243443152453,17459.555073639993,-46400.0,3600.0,7600.0,16555.0,112800.0,1548,2,有效发票,1367
E262,个体经营E262 ,329.0,50841.26246200606,45124.467558508244,53.77,9734.51,52307.69,88495.57,424366.82,329.0,7535.593860182382,7154.365751314827,3.23,1265.49,8204.03,12971.24,67898.68,329.0,58376.856322188454,52141.503610649335,57.0,11000.0,61200.0,100000.0,492265.5,329,2,有效发票,320,692.0,36995.9127312139,38955.30946355619,-40264.11,2196.95,14587.625,84021.1725,99899.12,692.0,5645.649898843938,6012.991399474697,-6844.89,326.765,2314.245,12268.205,16972.69,692.0,42641.56263005779,44898.88049378134,-47109.0,2520.0,16921.64,97715.0,116812.0,692,2,有效发票,656
E263,***通信工程有限公司,496.0,29232.66124999997,96017.35481466995,-388.35,172.42,517.845,8688.355,998244.42,496.0,1417.6441129032266,4527.736738819897,-11.65,11.5,31.775,559.8025,56603.77,496.0,30650.305362903233,99720.54236631437,-400.0,200.0,537.0,9388.875,1000000.0,496,2,有效发票,490,496.0,63366.262762096834,39484.7936330013,-94339.62,32083.545,90000.0,91743.12,99999.0,496.0,5469.929052419339,3737.7925912091355,-9090.91,2596.0825,5999.94,8365.73,10596.17,496.0,68836.19181451615,42867.912643031166,-100000.0,34569.8975,98065.76999999999,100000.0,109998.9,496,2,有效发票,404
E264,个体经营E264 ,1610.0,18244.281440993826,49189.13694196513,-99106.52,280.3025,970.87,9739.8125,868602.82,1610.0,2774.210167701867,8098.982752234998,-15857.04,15.28,55.175,1451.54,147662.48,1610.0,21018.49160869564,57184.604418560506,-114963.56,300.0,1000.0,11006.0,1016265.3,1610,2,有效发票,1502,423.0,64862.731182033036,44393.71401137072,-98230.09,32710.345,85377.76,98569.965,99999.99,423.0,10458.966028368784,7053.740737103159,-15645.86,4883.84,13771.14,15996.48,16999.71,423.0,75321.69721040188,51390.95467405155,-113432.65,37364.0,99691.34,114851.01999999999,116998.0,423,2,作废发票,399
E265,***净化工程有限公司,2035.0,12385.766289926256,44662.64505976615,-14155.75,170.94,383.62,6712.735000000001,695876.75,2035.0,1178.1093513513506,4052.0282447770533,-1840.25,7.865,36.23,262.87,102255.44,2035.0,13563.87564127765,47728.94109242491,-15996.0,200.0,425.0,7369.45,716753.05,2035,2,有效发票,1968,475.0,56091.46943157895,43452.11469799158,-90090.09,16666.67,81719.64,90090.09,99300.0,475.0,6108.444399999992,4880.669342955316,-11325.78,1833.33,8256.88,9909.91,14529.91,475.0,62199.9138315789,48196.89260776066,-100000.0,18650.0,91352.01,100000.0,112209.0,475,2,有效发票,401
E266,***煤矿机械有限公司,295.0,4725.506644067792,18009.049056568594,-3196.18,298.22,416.38,680.8,188679.25,295.0,413.50494915254234,1671.3536937010706,-191.77,20.375,52.35,78.56,14503.63,295.0,5139.011593220339,19504.8408688382,-3387.95,329.0,472.0,764.5,200000.0,295,2,有效发票,289,484.0,59233.32807851243,36319.086191817056,-99409.48,33489.6575,63512.485,92377.14749999999,99913.79,484.0,9324.994731404959,5927.386153030561,-15905.52,5293.8675,9788.080000000002,14836.28,16963.68,484.0,68558.32280991739,42169.168461820664,-115315.0,38818.75,73318.0,107157.48999999999,116750.0,484,2,有效发票,450
E267,***林园艺场,192.0,5439.409218749996,17965.971736603926,71.84,197.60500000000002,280.09000000000003,758.255,99970.0,192.0,43.288697916666706,302.2014757013886,0.0,3.7525,23.01,34.074999999999996,4195.45,192.0,5482.697916666667,18007.146941889554,74.0,227.75,307.5,781.0,99970.0,192,2,有效发票,189,227.0,87328.5933039648,29626.92978368498,-99200.0,91759.17,98172.48,99942.5,99999.9,227.0,1212.1100881057264,2801.424962737316,-3368.81,0.0,0.0,0.0,9090.76,227.0,88540.70339207049,29835.564820980526,-99200.0,95200.0,99080.0,99979.0,108992.0,227,2,有效发票,202
E268,***建筑劳务有限公司,47.0,129050.06425531914,207111.09405789955,115.53,527.75,97087.38,97087.38,776699.03,47.0,3859.0421276595735,6220.888381610479,0.0,26.33,2912.62,2912.62,23300.97,47.0,132909.10638297873,213331.61419532762,119.0,571.5,100000.0,100000.0,800000.0,47,2,有效发票,42,360.0,74018.30197222243,42630.365764354035,-97087.38,86818.1825,91743.12,97087.38,99999.99,360.0,4211.492194444432,3505.260930394534,-2912.62,2912.62,2912.62,8256.88,11000.0,360.0,78229.7941666667,44815.422141928495,-100000.0,90928.67,100000.0,100000.0,110999.99,360,2,有效发票,342
E269,***节能服务有限公司,170.0,5518.825705882357,23304.859578456268,33.62,258.62,377.555,2510.1,273504.27,170.0,586.4934117647059,3703.601503797871,0.0,24.2425,45.435,101.945,46495.73,170.0,6105.319117647059,26848.095328080388,39.0,288.75,427.525,2543.75,320000.0,170,2,有效发票,169,223.0,151263.8471748878,235106.25140346217,-97087.38,34876.240000000005,80649.0,99037.945,997655.56,223.0,22436.766547085183,40035.109982429705,-4125.49,480.995,4277.89,16836.45,169601.44,223.0,173700.61372197312,274862.55061180476,-100000.0,37890.0,80649.0,115874.39499999999,1167257.0,223,2,有效发票,194
E270,个体经营E270 ,561.0,10605.473065953682,22703.957871152248,-8108.11,176.99,2521.37,9692.31,99774.16,561.0,1586.2542245989275,3629.667213229877,-891.89,24.76,188.89,1323.01,16825.64,561.0,12191.727290552575,26298.59370686185,-9000.0,200.0,2950.0,11110.0,115800.0,561,2,有效发票,548,415.0,60409.507493975936,36407.63844445239,-95378.85,33654.89,73134.74,91034.295,99988.37,415.0,9068.278506024097,5695.432897826396,-16214.42,4951.98,10370.03,13794.220000000001,16974.64,415.0,69477.78600000002,41986.32770334643,-111593.27,39206.75,84585.0,104528.5,116825.5,415,2,有效发票,335
E271,***科技有限公司,1698.0,16474.698875147173,48276.67338438349,-85470.09,279.1325,873.22,9267.24,976923.08,1698.0,2512.783780918736,7945.169616129293,-14529.91,22.095,82.24000000000001,1314.96,166076.92,1698.0,18987.482656065968,56178.11071053667,-100000.0,310.0,977.5,10000.0,1143000.0,1698,2,有效发票,1638,557.0,79998.74601436274,207565.94491760893,-941350.41,3398.23,13415.93,46902.65,946902.66,557.0,12831.351490125673,34277.310157278785,-160029.59,517.7,2034.19,6945.32,156138.46,557.0,92830.09750448834,241741.23611973296,-1101380.0,3840.0,15160.0,53000.0,1074600.0,557,2,有效发票,440
E272,个体经营E272 ,1206.0,3934.4570563847424,11887.661905683517,-77497.71,176.70499999999998,427.265,2405.61,109944.92,1206.0,355.9275041459374,1241.99306899396,-3874.89,7.0875,26.475,217.95,17591.23,1206.0,4290.38456053068,12969.859808074865,-81372.6,193.0,469.0,2643.75,127536.15,1206,2,有效发票,1168,595.0,25778.18331092432,37307.09924837986,-98275.86,2586.205,9734.51,51293.1,99137.93,595.0,3925.393731092435,5782.403369917966,-15724.14,411.03499999999997,1534.36,8139.3099999999995,16794.11,595.0,29703.57704201681,43054.35326618244,-114000.0,3000.0,11232.0,59500.0,115583.0,595,2,有效发票,542
E273,个体经营E273 ,1546.0,7179.701384217319,24404.0347364725,-145631.07,176.99,424.27,3716.99,469664.29,1546.0,371.8911448900393,1188.89805585409,-4761.9,8.462499999999999,37.66,140.865,9654.16,1546.0,7551.592529107371,25336.226573392476,-150000.0,200.0,470.315,3935.5,470000.0,1546,2,有效发票,1460,8046.0,2893.249871986053,2058.3599116539554,-6990.29,1735.92,2425.24,3262.14,9825.24,8046.0,103.25457370121765,102.3432899274512,-987.97,54.085,78.29,113.24,1452.13,8046.0,2996.504445687298,2138.400145048073,-7200.0,1788.0,2498.0,3380.0,10120.0,8046,2,有效发票,7961
E274,***建筑劳务有限公司,12.0,2964.0891666666666,6782.896144424201,110.68,253.9375,404.855,432.04499999999996,22718.45,12.0,101.57749999999999,199.4891931055642,3.32,8.23,14.129999999999999,68.97,681.55,12.0,3065.6666666666665,6981.243641922174,114.0,267.5,417.0,500.0,23400.0,12,1,有效发票,12,154.0,84948.57603896121,27431.51118648975,-58419.3,97087.38,97087.38,97087.38,97087.38,154.0,2548.4560389610365,822.9448834055804,-1752.58,2912.62,2912.62,2912.62,2912.62,154.0,87497.03207792208,28254.456069894357,-60171.88,100000.0,100000.0,100000.0,100000.0,154,2,有效发票,136
E275,***网络工程有限公司,379.0,4746.518627968341,19490.884408110676,-3011.32,162.39499999999998,453.42,1934.27,305512.82,379.0,509.7063324538263,2871.8015811183327,-180.68,11.434999999999999,31.72,136.565,51937.18,379.0,5256.224960422163,22194.855097635485,-3192.0,183.5,492.95,2061.825,357450.0,379,2,有效发票,364,441.0,58973.591179138355,45339.67585236844,-90909.09,30193.44,90090.09,90909.09,97087.38,441.0,4455.511269841274,4493.37132035621,-9909.91,2110.14,3355.42,9090.91,9909.91,441.0,63429.10244897958,49145.92110535669,-100000.0,32005.05,96066.52,100000.0,100000.0,441,2,有效发票,357
E276,***体育设施工程有限公司,1040.0,4412.06915384616,18947.728204853523,-1659.43,172.42,256.64,626.1424999999999,307724.25,1040.0,259.98442307692284,1172.1276591376682,-99.57,14.212499999999999,27.59,45.52,12910.35,1040.0,4672.053576923078,19750.517567462397,-1759.0,200.0,290.0,669.0,308017.6,1040,2,有效发票,1022,212.0,64956.39693396207,42201.513650074965,-87172.0,46480.74,87172.0,91743.12,99933.21,212.0,5446.0716981132055,4223.577557905001,-8717.2,2786.54,8256.88,8263.46,9993.32,212.0,70402.46863207546,45946.63400573074,-95889.2,50769.774999999994,95889.2,100000.0,109926.53,212,2,有效发票,169
E277,***消防设备制造有限公司,334.0,39213.39005988023,38050.32619804807,-23423.42,5660.38,19444.445,83541.66500000001,136785.93,334.0,5020.309101796407,5664.789742409716,-2576.58,289.3375,2313.755,11088.485,23253.61,334.0,44233.69916167665,43040.61726840232,-26000.0,6000.0,22750.0,92966.0,160039.54,334,2,有效发票,319,271.0,70905.94630996304,31358.638806759354,-90256.41,58544.955,87236.2,92555.555,99561.06,271.0,11108.96940959409,5107.132217100907,-15343.59,9267.415,12350.43,15111.11,16800.94,271.0,82014.91571955722,36333.11390144691,-105600.0,67001.5,99543.0,106093.0,115630.0,271,2,有效发票,254
E278,***贸易有限公司,405.0,30181.37254320987,35811.30103209767,-1680.53,244.25,9923.89,55487.08,157345.13,405.0,4514.221283950613,5503.913833145637,-218.47,25.2,1397.49,8437.35,23448.81,405.0,34695.59382716052,41264.66708697457,-1899.0,276.0,11250.0,63459.6,177800.0,405,2,有效发票,389,238.0,58504.423487394946,36588.34463198467,-91448.43,24169.942499999997,62630.07,93881.7025,99833.63,238.0,8782.961218487395,5656.851593478877,-14631.75,3786.5625,9638.21,13435.6525,16795.08,238.0,67287.38470588239,42136.48951177981,-106080.18,27493.5375,72760.0,107997.54999999999,115589.65,238,2,有效发票,222
E279,***环保包装有限公司,619.0,28320.38302100162,34080.85236698636,-97021.24,550.955,11183.96,52862.495,156123.71,619.0,3602.176542810984,4927.382260852423,-15523.4,46.02,1173.45,6239.64,26541.04,619.0,31922.559563812592,38644.43385119669,-112544.64,575.625,11855.0,60231.240000000005,182664.75,619,2,有效发票,600,526.0,45942.15064638783,47407.653147407684,-99685.57,12618.435000000001,39856.72,92525.1825,99999.67,526.0,701.2218060836501,2569.8707912938034,-1770.9,0.0,0.0,0.0,13695.9,526.0,46643.372452471456,47757.51691535226,-99685.57,12839.0,43150.03,94092.33499999999,100000.0,526,2,有效发票,500
E280,个体经营E280 ,555.0,22264.16744144148,34790.47824024966,54.37,344.82,1580.57,33031.595,248377.3,555.0,3434.7188648648685,5415.471414289456,0.0,44.58,94.83,5148.725,32289.05,555.0,25698.886306306318,40170.3248793011,56.0,390.0,1675.4,38122.575,280666.35,555,2,有效发票,544,588.0,31506.387517006784,27031.581640779263,-95596.46,11270.58,21632.010000000002,45223.515,99998.23,588.0,4907.6923469387775,4195.077104610987,-12427.54,1772.5974999999999,3437.52,7080.585,16903.67,588.0,36414.07986394557,31178.26720557487,-108024.0,13101.349999999999,24978.2,51756.585,116555.45,588,2,有效发票,549
E281,***商业管理有限责任公司,1062.0,19125.78236346517,71151.14396014114,0.01,296.70000000000005,2189.3199999999997,9707.77,1247906.12,1062.0,1884.5452919020752,10683.423054894198,0.0,10.61,42.34,220.99,162227.8,1062.0,21010.327655367237,81531.68854371336,0.01,320.34000000000003,2281.0,10000.0,1410133.92,1062,2,有效发票,1002,581.0,29944.601015490593,32061.87642177205,-14678.9,2780.38,16778.76,51330.38,97849.72,581.0,2656.781290877799,2548.7844275490975,-1321.1,358.62,2179.49,5094.34,13076.92,581.0,32601.38230636832,34330.749064957745,-16000.0,3200.0,18919.0,60000.0,104604.57,581,2,有效发票,551
E282,***影城有限公司***分公司,795.0,16041.116088050305,36005.377621863845,-57855.28,565.13,1839.6,11213.59,275585.32,795.0,1206.8234842767324,2816.5881332966082,-6907.47,34.08,119.21,699.03,25115.34,795.0,17247.939572327046,38430.4690377077,-60748.04,600.15,1920.0,11794.5,298261.8,795,2,有效发票,752,2711.0,8153.907897454824,19935.262485641804,-39603.77,59.355000000000004,1359.22,5825.24,97456.56,2711.0,379.38243083732874,973.3365119939498,-2376.23,2.6,50.97,264.55,5660.38,2711.0,8533.290328292136,20854.8532235949,-41980.0,63.5,1440.0,6000.0,100380.26,2711,2,有效发票,1959
E283,***机械铸造有限责任公司,609.0,26187.69911330048,30287.94172336867,86.21,2564.1,9957.26,40927.59,99833.57,609.0,3746.4625451559928,4676.287354624568,0.0,206.9,1612.82,5902.78,16869.23,609.0,29934.16165845646,34729.06367058093,100.0,3000.0,11650.0,46888.0,116100.0,609,2,有效发票,582,299.0,67432.04602006687,23482.140966479285,5628.0,48837.235,72955.56,86271.215,99783.26,299.0,10468.389230769231,3838.640098841597,956.76,7803.525,10716.08,13757.205,16963.16,299.0,77900.4352508361,27157.73497226378,6584.76,56880.0,84010.5,99787.0,116746.42,299,2,有效发票,291
E284,***成焊科技有限公司,1058.0,10933.450945179564,17249.00867333608,-8547.01,727.425,3649.06,9911.5,99120.0,1058.0,1517.1862854442318,2553.9518417149056,-1452.99,38.5025,446.96000000000004,1544.83,15859.2,1058.0,12450.637230623823,19673.15444290343,-10000.0,794.4100000000001,4000.0,11497.5,114979.2,1058,2,有效发票,1007,466.0,36296.546072961384,32579.805418282165,-6307.68,3315.0725,29159.85,69230.77,99829.06,466.0,5551.261866952788,5030.076429945615,-1072.32,523.0725,4427.245,9790.25,16970.94,466.0,41847.807939914164,37547.8346652872,-7380.0,3815.0,33475.0,80000.0,116800.0,466,2,有效发票,429
E285,个体经营E285 ,772.0,23867.497707253897,53471.42378147048,-89893.16,238.5575,647.085,32038.83,660377.36,772.0,3510.151360103633,7011.231161470204,-15281.84,11.0025,57.52,2912.62,99240.28,772.0,27377.649067357503,59925.174498956265,-105175.0,252.0,666.5,34020.7125,719492.0,772,2,有效发票,730,564.0,60775.45485815608,39394.81246625359,-95500.0,20549.6675,78274.78,94955.75,99987.93,564.0,7603.97549645391,5955.957793832281,-15280.0,2962.7225,5660.38,12991.49,16997.95,564.0,68379.43035460995,44525.970148512504,-110780.0,23808.0,86900.0,106000.0,116985.88,564,2,有效发票,458
E286,***印务有限公司,305.0,38655.003934426204,43112.61701759666,10.38,3343.6,16116.81,82123.89,344827.59,305.0,5477.511672131145,6380.408666513242,0.0,287.15,2151.33,11032.88,55172.41,305.0,44132.51560655737,49431.5253738042,11.0,3608.0,18212.0,94000.0,400000.0,305,2,有效发票,290,258.0,60944.26701550389,36152.55260722797,-95575.2,31321.5875,71033.935,91685.1275,99999.34,258.0,8693.618914728671,5144.231916398652,-12424.8,4217.7875,10426.630000000001,12831.69,15999.3,258.0,69637.88593023253,41184.91202939168,-108000.0,35636.14,80507.37,105229.49250000001,115994.94,258,2,有效发票,199
E287,***鞋材有限公司,462.0,33928.63357142853,34781.14785853249,-39632.48,8849.56,22566.37,51333.33,347844.83,462.0,5265.037251082249,5466.233715178089,-6737.52,1452.99,3599.4300000000003,8053.1,55655.17,462.0,39193.67082251082,40200.304897749884,-46370.0,10020.960000000001,26140.0,59995.0,403500.0,462,2,有效发票,422,309.0,56297.109158576044,27764.65826153368,-70349.91,31554.7,58672.57,85470.08,88938.05,309.0,8707.565598705498,4396.196132406786,-11959.49,5101.31,8996.52,12255.11,14929.78,309.0,65004.67475728155,32044.60902561444,-82309.4,36919.0,68005.0,100000.0,102752.0,309,2,有效发票,267
E288,个体经营E288 ,582.0,23263.854432989683,34082.29274512459,-79.41,357.7025,2441.6800000000003,43935.7775,99994.87,582.0,3501.7232302405514,5379.743289244157,-13.49,27.5825,294.235,5616.844999999999,16999.13,582.0,26765.577663230262,39403.89101000401,-92.9,400.0,2723.24,49647.435,116994.0,582,2,有效发票,575,308.0,66625.70366883122,30064.832348616947,-88076.93,55209.5125,76250.935,86534.405,99871.55,308.0,10600.30350649351,4954.623563192471,-14973.07,8714.5325,11526.02,14247.995,16877.95,308.0,77226.00717532466,34894.834929374905,-103050.0,64559.725,88044.8,100000.045,116160.0,308,2,有效发票,240
E289,***运业有限公司***分公司,3335.0,2311.7995562219066,7182.536362675199,-5303.76,313.82,788.31,1544.8000000000002,290598.29,3335.0,212.63330134932392,928.0824357262137,-318.23,37.28,77.08,137.79,49401.71,3335.0,2524.432857571216,7981.4389694554975,-5621.99,360.0,900.0,1749.87,340000.0,3335,2,有效发票,3307,1679.0,13061.117403216218,22291.00401610309,-33009.71,1456.31,3398.06,11553.4,95904.66,1679.0,391.8334663490168,668.7301125306524,-990.29,43.69,101.94,346.6,2877.14,1679.0,13452.950869565222,22959.734128627606,-34000.0,1500.0,3500.0,11900.0,98781.8,1679,2,有效发票,1567
